Proficiency level,Preferred subjects,Preferred study times,Goals,quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
intermediate,IT Project Management,Morning,Short-term,86,7,17,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,87,7,17,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,88,7,9,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,89,7,17,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,90,7,2,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,91,7,34,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,92,7,42,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,56,7,27,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,57,7,29,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,58,7,40,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,59,7,1,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,60,7,18,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,61,7,47,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,62,7,46,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,63,7,17,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,64,7,42,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,65,7,60,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,66,7,42,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,67,7,18,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,68,7,17,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,69,7,30,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,70,7,31,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,71,7,21,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,72,7,37,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,73,7,2,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,74,7,13,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,75,7,12,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,76,7,18,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,77,7,19,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,78,7,60,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,79,7,35,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,80,7,53,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,81,7,46,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,82,7,51,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,83,7,53,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,84,7,2,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,85,7,18,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,86,7,60,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,87,7,54,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,88,7,6,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,89,7,58,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,90,7,10,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,91,7,38,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,92,7,40,Exam,quiz,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,93,7,41,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,94,7,37,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,95,7,44,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,96,7,48,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,97,7,47,Exam,quiz,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,98,7,51,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,99,7,37,Exam,quiz,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,45,7,42,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,46,7,21,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,47,7,56,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,48,7,11,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,49,7,7,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,50,7,7,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,51,7,25,Exam,quiz,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,52,7,4,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,53,7,30,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,54,7,35,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,55,7,20,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,56,7,52,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,57,7,7,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,58,7,38,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,59,7,4,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,60,7,21,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,61,7,22,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,62,7,36,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,63,7,5,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,64,7,28,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,65,7,35,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,66,7,10,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,67,7,57,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,68,7,45,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,69,7,60,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,70,7,23,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,71,6,45,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,72,6,19,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,73,6,15,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,74,6,8,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,75,6,38,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,76,6,32,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,77,6,45,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,78,6,3,Exam,quiz,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,79,6,9,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,80,6,16,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,81,6,17,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,82,6,14,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,83,6,35,Exam,quiz,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,47,6,34,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,48,6,17,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,49,6,41,Exam,quiz,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,50,6,8,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,51,6,2,Exam,quiz,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,52,6,10,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,53,6,39,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,54,6,15,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,55,6,60,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,56,6,10,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,57,6,12,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,58,6,20,Exam,quiz,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,59,6,25,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,60,6,23,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,61,6,11,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,62,6,50,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,63,6,22,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,64,6,43,Exam,quiz,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,65,6,56,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,66,6,45,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,67,6,23,Exam,quiz,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,68,6,42,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,69,6,30,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,70,6,39,Exam,quiz,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,71,6,14,Exam,quiz,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,72,6,13,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,73,6,49,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,74,6,40,Exam,quiz,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,75,6,45,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,76,6,43,Exam,quiz,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,77,6,7,Exam,quiz,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,78,6,3,Exam,quiz,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,79,6,20,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,80,6,6,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,81,6,25,Exam,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,82,6,20,Exam,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,83,6,57,Exam,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,84,6,4,Exam,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,85,6,49,Exam,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,86,6,8,Exam,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,87,6,45,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,88,6,50,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,89,6,15,Exam,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,49,6,35,Exam,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,50,6,11,Exam,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,51,6,33,Exam,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,52,6,47,Exam,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,53,6,42,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,54,6,33,Exam,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,55,6,35,Exam,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,56,6,4,Exam,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,57,6,59,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,58,6,53,Exam,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,59,6,58,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,60,6,31,Exam,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,61,6,2,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,62,6,1,Exam,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,63,6,58,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,64,6,60,Exam,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,65,6,27,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,66,6,22,Exam,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,67,6,16,Exam,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,68,6,16,Exam,quiz,Upcoming Exams,Visual
intermediate,Database Management,Morning,Short-term,69,6,50,Exam,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,70,6,26,Exam,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,71,6,20,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,72,6,51,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,73,6,18,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,74,6,3,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,75,6,49,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,76,6,46,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,77,6,6,Exam,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,78,6,40,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,79,6,32,Exam,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,80,6,53,Exam,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,81,6,16,Exam,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,82,6,36,Exam,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,83,6,17,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,84,6,19,Exam,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,85,6,48,Exam,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,86,6,38,Exam,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,87,6,56,Exam,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,88,6,54,Exam,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,89,6,55,Exam,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,90,6,51,Exam,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,91,6,42,Exam,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,92,6,29,Exam,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,93,6,48,Exam,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,94,6,1,Exam,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Long-term,62,6,14,Exam,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Long-term,62,6,24,Exam,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Long-term,62,6,19,Exam,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,62,6,32,Exam,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Long-term,62,6,57,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,62,6,9,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,62,6,6,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Long-term,62,6,39,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,62,6,35,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Database Management,Morning,Long-term,62,4,11,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,62,4,15,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Long-term,62,4,54,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,62,4,17,Knowledge,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Long-term,62,4,25,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Long-term,62,4,41,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,62,4,56,Knowledge,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Long-term,62,4,29,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,62,4,43,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Long-term,62,4,1,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Long-term,62,4,1,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Long-term,62,4,51,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Long-term,62,4,54,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Long-term,62,4,25,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,83,4,48,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,83,4,1,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Long-term,83,4,60,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Long-term,83,4,43,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,83,4,11,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Long-term,83,4,29,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Long-term,83,4,10,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,83,4,30,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Long-term,83,4,12,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Database Management,Morning,Long-term,83,4,11,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Long-term,83,4,52,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,83,4,38,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,83,4,42,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Long-term,83,4,54,Knowledge,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Long-term,83,4,27,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Long-term,83,4,52,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,83,4,10,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Long-term,83,4,14,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Long-term,83,4,55,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,83,4,1,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Long-term,83,4,12,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Long-term,83,4,17,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Long-term,83,4,53,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Long-term,83,4,24,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Long-term,83,4,57,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Web Development,Morning,Long-term,83,4,41,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Database Management,Morning,Long-term,83,4,32,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Long-term,83,4,22,Knowledge,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Long-term,83,4,52,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,83,4,52,Knowledge,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Long-term,83,4,57,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,83,4,32,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,83,4,43,Knowledge,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Long-term,83,4,51,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Long-term,47,4,37,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Database Management,Morning,Long-term,48,4,6,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Long-term,49,4,37,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Long-term,50,4,1,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Database Management,Morning,Long-term,51,4,49,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,52,4,2,Knowledge,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Long-term,53,4,46,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Database Management,Morning,Long-term,54,4,35,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Database Management,Morning,Long-term,55,4,5,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,56,4,10,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Long-term,57,4,56,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,58,4,46,Knowledge,quiz,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Long-term,59,4,43,Knowledge,quiz,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,60,4,56,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,61,4,25,Knowledge,quiz,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Long-term,62,4,22,Knowledge,assignment,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Long-term,63,4,10,Knowledge,assignment,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Long-term,64,4,60,Knowledge,assignment,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,65,4,49,Knowledge,assignment,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Long-term,66,4,60,Knowledge,assignment,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,36,2,37,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Morning,Long-term,36,2,39,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,36,2,50,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,36,2,45,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Morning,Long-term,36,2,10,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,36,2,53,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Morning,Long-term,36,2,16,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Morning,Long-term,36,2,39,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Morning,Long-term,36,2,51,Knowledge,assignment,Upcoming Exams,Visual
beginner,Database Management,Morning,Long-term,36,2,2,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Evening,Long-term,36,2,34,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Evening,Long-term,36,2,5,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Evening,Long-term,36,2,10,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Evening,Long-term,36,2,28,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Evening,Long-term,36,2,2,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Evening,Long-term,36,2,35,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Evening,Long-term,36,2,27,Knowledge,assignment,Upcoming Exams,Visual
beginner,Cloud Computing,Evening,Long-term,36,2,55,Knowledge,assignment,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Evening,Long-term,36,2,39,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Evening,Long-term,36,2,59,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Evening,Long-term,36,2,37,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Evening,Long-term,37,2,18,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Evening,Long-term,38,2,41,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Evening,Long-term,39,2,12,Knowledge,assignment,Upcoming Exams,Visual
